grant_id,mechanistic,clinical,research_tool,therapeutic,diagnostic,obs_ep,infrastructure,education
5U19AG068054-05-7194,0,0,0,0,0,0,1,0
5U19AG068054-05-7195,0,0,0,0,0,0,1,0
5U19AG068054-05-7199,0,0,0,0,0,1,0,0
5P30AG021334-23-7057,0,0,0,0,0,0,1,0
5P30AG021334-23-7058,0,0,0,0,0,0,1,0
5P30AG021334-23-7059,0,0,0,0,0,0,1,0
5P30AG021334-23-7061,0,0,0,0,0,0,1,0
2U54AG062322-06-7128,0,0,0,0,0,0,1,0
1R61DA061326-01A1,0,1,0,1,0,0,0,0
5P30AG059307-08-7414,0,0,0,0,0,0,1,0
2P30AG066619-06-8084,0,0,0,0,0,0,1,0
2P30AG066619-06-8088,0,0,1,0,0,0,0,0
3U01AG088562-02S1,0,0,0,0,0,1,0,0
3U01AG088562-02S2,0,0,0,0,0,1,0,0
3U19AG068054-05S1,0,0,0,0,0,1,0,0
3R01AG073267-05S2,0,0,1,0,0,0,0,0
3R01AG078759-04S1,0,0,0,0,0,1,0,0
4R01AG064584-02,0,0,1,0,0,0,0,0
4R01AG070761-11,1,0,0,0,0,0,0,0
1F32AG094189-01,0,0,0,0,1,0,0,1
5F31AG085934-02,1,0,0,0,0,0,0,0
5F30AG090044-02,0,0,0,0,1,0,0,0
5F31AG090091-02,0,0,0,0,0,1,0,0
5F31AG087649-02,1,0,0,0,0,0,0,0
5F30AG084193-03,1,0,0,0,0,0,0,0
5F30AG079577-04,1,0,0,0,0,0,0,0
5F31AG084303-02,0,0,1,0,0,0,0,0
5F31AG089911-02,1,0,0,0,0,0,0,0
1F31AG096889-01,1,0,0,0,0,0,0,0
5F31AG089912-02,1,0,0,0,0,0,0,0
5F31AG090071-02,1,0,0,0,0,0,0,0
5U54AG079758-04-8638,0,0,0,0,0,0,1,0
5U54AG079758-04-8639,0,0,0,0,0,0,1,0
5U54AG079759-04,0,0,0,0,0,0,1,0
1R21AG091377-01A1,1,0,0,0,0,0,0,0
5R25AG078149-04,0,0,0,0,0,0,0,1
5R44AG077965-03,0,0,0,1,0,0,0,0
1R21AG093393-01,0,0,1,0,0,0,0,0
5R33AG073305-03,0,0,0,0,0,0,0,0
1R21AG094321-01,1,0,0,0,0,0,0,0
1RF1AG090456-01A1,1,0,0,0,0,0,0,0
4R33AG081939-03,0,0,0,0,0,0,0,0
5F30AG089943-02,1,0,0,0,0,0,0,0
1R56AG086388-01A1,0,1,0,1,0,0,0,0
1R56AG090503-01A1,0,1,0,0,0,1,0,0
5K01AG068365-05,0,0,0,0,0,1,0,0
5K01AG075169-04,0,0,0,0,0,0,0,0
5P01AG041710-11,0,0,0,0,0,1,0,0
2P01AG032959-16A1-8878,0,0,0,0,0,0,1,0
5R13AG054139-10,0,0,0,0,0,0,1,0
5R13AG048689-10,0,0,0,0,0,0,1,0
5R21AG087888-02,0,0,0,1,0,0,0,0
5F32AG087637-02,1,0,0,0,0,0,0,0
5U19AG024904-18,0,0,0,0,0,0,1,0
5T32AG023482-20,0,0,0,0,0,0,0,1
5R61AG086932-02,0,1,0,0,0,0,0,0
5U01AG073697-05,0,1,0,0,0,0,0,0
5T35AG049685-09,0,0,0,0,0,0,0,1
5U01AG072619-04,0,0,0,0,0,1,0,0
5R61AG089063-02,0,0,0,0,0,0,1,0
1R61AG096110-01,1,0,0,0,0,0,0,0
5R25AG046114-10,0,0,0,0,0,0,0,1
5R43AG082588-02,0,1,0,0,0,0,0,0
5K00AG068438-05,1,0,0,0,0,0,0,0
8K00AG101214-03,1,0,0,0,0,0,0,0
1K01AG090746-01A1,0,0,0,0,0,1,0,0
8K00AG097172-02,0,0,0,0,0,1,0,0
7K00AG068492-05,0,0,0,0,0,1,0,0
1UG3AG090672-01,0,0,0,0,0,0,1,0
5U54AG075941-05,0,0,0,0,0,0,1,0
5UH3AG081663-03,0,1,0,0,0,0,0,0
3U54AG076043-05S1,0,0,0,0,0,0,1,0
3R21AG086855-02S1,0,0,0,1,0,0,0,0
5P30AG028716-20,0,0,0,0,0,0,1,0
5K23AG084415-03,0,0,0,0,0,1,0,0
3R01AG077747-04S1,0,0,0,0,0,1,0,0
5R01AG063913-03,0,0,0,1,0,0,0,0
5R01AG084676-02,0,1,0,1,0,0,0,0
4R01AG077707-02,0,0,0,0,0,1,0,0
5R61DA058985-02,0,0,0,0,0,1,0,0
5P30DA056410-03-5747,0,0,0,0,0,0,1,0
1R01AG095016-01,0,0,0,0,0,0,0,0
2R15AG068957-02A1,1,0,0,0,0,0,0,0
1R15AG095821-01,0,0,0,1,0,0,0,0
1R03AG095539-01,1,0,0,0,0,0,0,0
1R03AG095722-01,0,0,0,0,1,1,0,0
1R03AG095807-01,1,0,0,0,0,0,0,0
5R01AG088083-02,0,1,0,1,0,0,0,0
4R01AG077802-02,0,0,0,0,1,0,0,0
4R01AG076747-02,0,0,0,0,0,1,0,0
3R01AG058063-08S1,0,0,0,1,0,0,0,0
5P30AG021684-23-7382,0,0,0,0,0,0,1,0
5P01AG081167-03-5675,0,0,1,0,0,0,0,0
5P01AG073082-05-8055,0,0,0,0,0,0,1,0
5P01AG073082-05-8062,1,0,0,0,0,0,0,0
5U54DA058256-03-7553,0,0,0,0,0,1,0,0
5K23AG076866-02,0,1,0,1,0,0,0,0
5K23AG084883-02,0,0,0,0,0,0,0,1
2P01AG032959-16A1,1,0,0,0,0,0,0,0
5R01AG082954-03,0,0,0,0,0,1,0,0
5R01AG072582-04,0,0,0,0,0,1,0,0
5R01AG074076-04,0,0,0,0,0,1,0,0
5R01AG058063-08,0,0,0,1,0,0,0,0
5R01AG079373-04,1,0,0,0,0,0,0,0
5R01AG071809-05,0,1,0,0,0,1,0,0
5P30AG015272-28,0,0,0,0,0,0,0,1
5P30AG072980-05-9719,0,0,0,0,0,0,1,0
5R01AG088522-02,0,0,0,0,0,1,0,0
5R01AG081305-02,0,0,0,0,0,1,1,0
1R01AG088524-01A1,0,0,0,1,0,0,0,0
1R01AG095004-01,0,0,0,1,0,0,0,0
3R01AG077627-02S1,0,0,0,0,1,0,0,0
5K01AG073698-04,1,0,0,0,0,0,0,0
5K01AG076811-04,0,1,0,0,0,0,0,0
1K99AG090732-01,1,0,0,0,0,0,0,0
1K76AG088558-01A1,0,1,0,1,0,0,0,0
1K76AG095108-01,0,1,0,0,1,0,0,0
5F30AG081091-03,0,0,0,0,0,0,0,0
5F30AG086007-02,1,0,0,0,0,0,0,0
5R25AG043364-13,0,0,0,0,0,0,0,1
5R25AG076388-04,0,0,0,0,0,0,0,1
2T32AG066598-06,0,0,0,0,0,0,0,1
1RF1AG092490-01,1,0,0,0,0,0,0,0
5U01AG076478-05,0,1,0,0,0,1,0,0
5R44AG084484-03,0,0,0,1,0,0,0,0
2T35AG026736-21,0,0,0,0,0,0,0,1
5U01AG077922-05,1,0,0,0,0,0,0,0
5R33AG073669-05,0,1,0,0,0,0,0,0
5T32AG052909-09,0,0,0,0,0,0,0,1
5P30AG021342-23,0,0,0,0,0,0,1,0
5T32AG000255-28,0,0,0,0,0,0,0,1
5K76AG074906-04,0,1,0,0,0,0,0,0
5R44AG057327-06,0,0,0,1,0,0,0,0
5F30AG087705-02,1,0,0,0,0,0,0,0
5U54AG075936-05,0,0,0,0,0,0,1,0
4RF1AG084688-02,1,0,0,0,0,0,0,0
4RF1AG082676-03,0,1,0,0,0,0,0,0
5U01AG088662-02,1,0,0,0,0,0,0,0
5R44AG061985-07,0,0,0,1,0,0,0,0
5R44AG063589-03,0,0,0,0,1,0,0,0
1RF1AG094722-01,0,0,1,0,0,0,0,0
1RF1AG094716-01,1,0,0,0,0,0,0,0
1RF1AG095193-01,1,0,0,0,0,0,0,0
1R25AG094691-01,0,0,0,0,0,0,0,1
1R01AG095605-01,1,0,0,0,0,0,0,0
1R13AG097036-01,0,0,0,0,0,0,1,1
5F31AG084257-02,0,0,0,1,0,0,0,0
4R33AG083299-02,0,0,1,0,0,0,0,0
3U01AG072177-05S1,0,0,0,0,0,1,0,0
4K00AG083305-03,1,0,0,0,0,0,0,1
4R33AG067916-04,0,0,0,0,0,0,0,0
4R00AG082864-03,0,0,0,0,0,1,0,0
5R01AG073440-04,0,0,0,0,0,1,0,0
5K25AG068368-05,0,0,0,0,1,0,0,0
5R01AG083340-03,1,0,0,0,0,0,0,0
5R01AG082118-03,1,0,0,0,0,0,0,0
5R01AG078283-03,0,1,0,1,0,0,0,0
5R01AG082833-03,0,1,0,0,0,0,0,0
5R01AG088223-02,1,0,0,0,0,0,0,0
5K23AG073471-04,0,1,0,1,0,0,0,0
1R01AG088264-01A1,1,0,0,0,0,0,0,0
5R01AG077576-03,0,0,0,0,0,1,0,0
5R01AG070935-03,0,0,0,0,0,1,0,0
5R01AG044615-13,1,0,0,0,0,0,0,0
5K99AG084864-02,1,0,0,0,0,0,0,0
5R01AG073480-05,0,0,0,1,0,0,0,0
5R01AG086533-02,0,0,0,0,0,1,0,0
5R01AG073161-05,0,0,0,1,0,0,0,0
5R01AG089169-02,0,0,0,0,1,0,0,0
5R01AG082696-02,0,0,1,0,0,0,0,0
5R01AG082174-02,0,0,0,0,0,1,0,0
4R00AG078440-03,0,0,0,0,0,1,0,0
4R01AG079199-02,1,0,0,0,0,0,0,0
4R01AG079176-02,1,0,0,0,0,0,0,0
4R01AG079131-02,1,0,0,0,0,0,0,0
5P30AG072980-05,0,0,0,0,0,0,1,0
5R01AG082074-03,0,1,0,0,0,0,0,0
5R01AG070821-05,0,0,0,0,0,0,0,0
5R01AG071762-03,0,0,0,1,0,0,0,0
5R01AG069128-06,0,1,0,0,0,1,0,0
5R01AG086371-02,0,1,0,1,0,0,0,0
5R01AG075892-04,0,1,0,1,0,0,0,0
1R25AG092297-01,0,0,0,0,0,0,0,1
1R25AG092305-01,0,0,0,0,0,0,0,1
4K00AG083306-03,0,0,0,0,0,1,0,0
5R13AG089747-02,0,0,0,0,0,0,1,0
5R13AG089978-02,0,0,0,0,0,0,1,0
1R03AG095395-01,0,0,0,0,0,1,0,0
1R13AG096983-01,0,0,0,0,0,0,1,0
2P01AG032952-16-9222,0,0,0,0,0,0,1,0
2P01AG032952-16-9223,0,0,0,0,0,0,1,0
2P01AG032952-16-9225,0,1,0,0,0,1,0,0
1R61AG092355-01,0,0,0,0,0,0,1,0
5P30AG072947-05-9622,0,1,0,0,0,0,0,0
5P30AG072947-05-9623,0,0,0,0,0,0,1,0
1R01AG086786-01A1,1,0,0,0,0,0,0,0
5P30AG021342-23-7091,0,0,0,0,0,0,1,0
5P30AG072979-05-9726,0,0,0,0,0,0,1,0
5P30AG072979-05-9728,0,1,0,0,0,0,0,0
5P30AG066546-05-6178,0,0,0,0,0,0,1,0
5P30AG066546-05-6179,0,1,0,0,0,0,0,0
5P30AG066546-05-6181,0,0,0,0,0,0,1,0
1R01AG088032-01A1,0,1,0,1,0,0,0,0
5P30AG072975-05-7928,0,0,0,0,0,0,1,0
5P30AG072975-05-7934,0,0,0,0,0,0,0,1
5P30AG072958-05-9690,0,0,0,0,0,0,1,0
5P30AG063786-06,0,1,0,0,0,0,0,0
5K99AG084855-02,1,0,0,0,0,0,0,0
5P30AG086642-02-9325,0,0,0,0,0,0,1,0
5P30AG086642-02-9326,0,1,0,0,0,0,0,0
5P30AG072978-05-9743,0,0,0,0,0,0,1,0
5P30AG072978-05-9744,0,0,0,0,0,0,1,0
1U54AG094168-01,0,0,0,0,0,1,0,0
1U54AG094168-01-7261,0,0,0,0,0,0,0,1
1U54AG094168-01-7262,0,0,0,0,0,0,1,0
1U54AG094168-01-7263,0,0,0,0,0,0,1,0
4RF1AG086692-02,1,0,0,0,0,0,0,0
5F30AG077799-03,1,0,0,0,0,0,0,0
5U54AG075936-05-6495,0,0,0,0,0,0,1,0
5R01AG075927-03,0,0,0,0,0,1,0,0
4RF1AG076708-04,0,0,0,1,0,0,0,0
1R43AG094443-01,0,1,0,0,0,0,0,0
2R42AG078718-02A1,0,0,0,0,1,0,0,0
1R43AG094503-01,0,1,0,0,0,0,0,0
1R44AG094520-01,0,0,0,1,0,0,0,0
4RF1AG080609-03,0,0,0,1,0,0,0,0
1P01AG090268-01A1-9271,0,0,0,0,0,1,0,0
1R01AG092298-01A1,0,1,0,1,0,0,0,0
1R01AG096563-01,0,1,0,0,0,1,0,0
2R01AG064228-07A1,0,0,0,0,0,1,0,0
1R21AG091126-01A1,0,0,0,1,0,0,0,0
1RF1AG091502-01A1,0,0,0,0,0,1,0,0
1F31AG091926-01A1,1,0,0,0,0,0,0,0
1R44AG097384-01,0,1,0,0,0,0,0,0
1R13AG097030-01,0,0,0,0,0,0,1,0
1R21AG096957-01,0,0,0,0,0,1,0,0
1R41AG097311-01,0,0,0,0,0,0,0,0
1R44AG097250-01,0,1,0,0,0,0,0,0
2R42AG082620-03,0,0,0,1,0,0,0,0
1R44AG094463-01A1,0,1,0,1,0,0,0,0
4R01AG079397-02,0,0,0,0,1,0,0,0
7R01AG060942-07,0,0,0,0,0,1,0,0
3P30AG066512-05S3-9468,0,0,0,0,0,0,1,0
3R01AG072547-04S2,0,0,0,0,0,1,0,0
3U19AG063911-06S1,0,0,0,0,0,1,1,0
3R01AG083799-04S1,0,0,0,0,0,1,0,0
1R21AG093284-01,0,0,0,1,0,0,0,0
5K01AG078441-04,0,1,0,0,0,1,0,0
5P30AG072975-05-7926,0,0,0,0,0,0,1,0
5K01AG075254-04,0,0,0,0,0,1,0,0
1R21AG091290-01A1,0,0,0,0,0,1,0,0
3R01AG083799-04S4,0,0,0,0,0,1,0,0
5P30AG031679-15-8439,0,0,0,0,0,0,1,0
5U19AG024904-18-8797,0,0,0,0,0,0,1,0
5U19AG024904-18-8798,0,0,0,0,0,0,1,0
5U19AG024904-18-8806,0,0,0,0,0,0,1,0
5U19AG024904-18-8819,0,0,1,0,0,0,0,0
5R01AG074887-05,0,0,0,0,0,1,0,0
5P30AG062677-07-8891,0,0,0,0,0,0,1,0
5P30AG062677-07-8899,0,0,0,0,0,0,1,0
5P01AG041710-11-5061,0,0,0,0,0,0,1,0
5P01AG041710-11-5065,0,0,0,0,0,1,0,0
5P30AG083255-03-7373,0,0,0,0,0,0,0,1
5P30AG083196-03,0,1,0,0,0,0,0,1
5U19AG074865-04-7899,0,0,0,0,0,0,1,0
5U19AG074865-04-7900,0,0,0,0,0,0,1,0
5U19AG074865-04-7902,0,0,0,0,0,1,0,0
5R33AG059206-08,0,0,0,0,0,0,1,0
5P01AG026572-20-5416,0,0,0,0,0,0,1,0
5P30AG059302-08-7369,0,1,0,0,0,0,0,0
5P30AG059302-08-7370,0,0,0,0,0,0,0,1
5U19AG079774-03-8209,0,0,0,0,0,0,1,0
5U19AG079774-03-8212,0,0,0,0,0,0,1,0
5U19AG079774-03-8214,0,0,0,0,0,1,0,0
5P30AG072959-05-9101,0,0,0,0,0,0,1,0
5P30AG072959-05-9109,0,0,0,0,0,0,1,0
5P30AG086637-03,0,1,0,1,0,0,0,0
5U01AG089107-02,0,0,1,0,0,0,0,0
5P30AG022845-22,0,1,0,0,0,0,0,0
5R01AG089146-02,0,0,0,0,0,1,0,0
5P01AG027296-17,0,1,0,0,0,1,0,0
3R01AG089508-01A1S1,0,1,0,0,0,0,0,0
3R01AG039547-14S1,1,0,0,0,0,0,0,0
1R01AG090610-01A1,0,1,0,1,0,0,0,0
4K00AG083283-02,1,0,0,0,0,0,0,0
5K24AG053794-10,0,1,0,0,0,0,0,0
5T32AG071444-05,0,0,0,0,0,0,0,1
5K23AG070320-05,1,0,0,0,0,0,0,0
5K76AG074920-04,0,1,0,0,0,0,0,0
5K23AG070044-05,0,1,0,0,0,0,0,0
5K23AG086669-02,0,0,0,0,0,0,0,1
5K01AG078125-04,0,0,0,1,0,0,0,0
5F30AG079504-04,0,0,0,0,1,0,0,0
1RF1AG093527-01,0,0,0,0,1,0,0,0
1R21AG095752-01,0,0,0,0,0,0,0,0
1R13AG094202-01,0,0,0,0,0,0,1,0
5R01AG079864-03,0,0,0,0,0,1,0,0
5R01AG067021-05,0,0,0,0,0,1,0,0
5R01AG070086-05,0,1,0,1,0,0,0,0
5R01AG077324-04,1,0,0,0,0,0,0,0
5U01AG068823-05,0,0,0,1,0,0,0,0
5T32AG000030-49,0,0,0,0,0,0,0,1
1K01AG088475-01A1,0,1,0,0,0,0,0,0
5U01AG072177-05,0,0,0,0,0,1,0,0
1R43AG094412-01,0,0,0,0,1,0,0,0
3R01AG067997-06S1,1,0,0,0,0,0,0,0
5R25AG078282-03,0,0,0,0,0,0,0,1
5R33AG079012-04,0,1,0,1,1,0,0,0
5K23AG073516-05,0,1,0,0,0,0,0,0
1K02AG095384-01,0,0,0,0,0,0,0,1
1K76AG094954-01,0,1,0,1,0,0,0,0
1F30AG097357-01,1,0,0,0,0,0,0,0
1UF1AG094587-01,0,0,1,0,0,0,0,0
5R25AG086106-02,0,0,0,0,0,0,0,1
5R61AG087037-02,0,1,0,1,0,0,0,0
3R01AG076655-04S3,0,0,0,0,0,0,0,0
5P30AG043073-13,0,0,0,0,0,0,0,1
3R01AG077888-04S1,0,0,0,0,0,1,0,0
1F31AG092133-01,1,0,0,0,0,0,0,0
5K99AG086523-02,0,1,0,1,0,0,0,0
5K76AG074926-05,0,1,0,1,0,0,0,0
5R01AG075404-04,0,0,0,1,0,0,0,0
5U19AG073153-06,0,0,0,0,0,1,1,0
1K08AG090815-01A1,0,0,0,0,1,0,0,0
3U01AG059798-05S2,0,0,0,1,0,0,0,0
3U01AG059798-05S6,0,0,0,1,0,0,0,0
3U01AG059798-05S9,0,0,0,1,0,0,0,0
3U19AG073153-06S2,0,0,0,0,0,1,1,0
5K23AG075257-04,0,1,0,0,0,0,0,0
1R44AG092185-01A1,0,0,0,1,0,0,0,0
5U19AG073172-05-6355,0,0,0,0,0,0,1,0
1K76AG095045-01,0,1,0,0,0,0,0,0
2P30AG017265-25-8090,0,0,0,0,0,0,1,0
2P30AG017265-25-8091,0,0,0,0,0,0,1,0
5U19AG078558-04-7421,0,0,0,0,0,0,1,0
5U19AG078558-04-7432,0,0,0,0,0,1,0,0
5U19AG078558-04-7438,0,0,0,0,0,1,0,0
5U54AG076040-05-5119,0,0,0,0,0,0,1,0
5P20AG093975-02-8666,0,0,0,0,0,0,1,0
3P01AG066591-05S1,1,0,0,0,0,0,0,0
5U01AG084547-02,0,0,0,0,0,1,0,0
2T32AG000029-49,0,0,0,0,0,0,0,1
1RF1AG093995-01,1,0,0,0,0,0,0,0
1RF1AG093281-01,1,0,0,0,0,0,0,0
2T35AG026757-21,0,0,0,0,0,0,0,1
5T32AG000181-35,0,0,0,0,0,0,0,1
5R61AG086824-02,0,0,0,0,0,0,1,0
1RF1AG087210-01A1,0,1,0,0,0,1,0,0
5U01AG077920-06,1,0,0,0,0,0,0,0
5T35AG076419-03,0,0,0,0,0,0,0,1
5U01AG082617-03,0,0,0,1,0,0,0,0
5U01AG081450-02,0,0,0,0,0,0,0,0
5T32AG000221-34,0,0,0,0,0,0,0,1
5T32AG049666-10,0,0,0,0,0,0,0,1
4RF1AG074808-04,1,0,0,0,0,0,0,0
5U01AG088076-02,0,0,0,0,0,0,1,0
5U01AG082845-02,0,0,1,0,0,0,0,0
5R44AG076218-03,0,0,1,0,0,0,0,0
5U01AG084549-02,0,0,0,1,0,0,0,0
5R61AG088938-02,0,1,0,0,0,0,0,0
1R61AG094609-01,0,0,1,0,0,0,0,0
1RF1AG091181-01A1,1,0,0,0,0,0,0,0
1RF1AG090598-01A1,1,0,0,0,0,0,0,0
4RF1AG079324-02,0,0,0,0,1,0,0,0
4RF1AG076203-02,1,0,0,0,0,0,0,0
4RF1AG076158-02,1,0,0,0,0,0,0,0
4RF1AG078340-02,1,0,0,0,0,0,0,0
4R44AG087868-02,0,0,0,1,0,0,0,0
1R56AG086462-01A1,0,1,0,0,0,1,0,0
1K01AG090704-01A1,0,0,0,0,0,1,0,0
3R01AG087158-02S1,0,0,0,0,0,0,0,0
2U54AG062334-06-6239,0,0,0,0,0,1,0,0
2U54AG062334-06-6240,0,0,0,0,0,1,0,0
2U54AG062334-06-6242,0,0,0,0,0,0,1,0
2P30AG066462-06-5751,0,0,0,0,0,0,1,0
2P30AG066462-06-5757,0,0,0,0,0,0,0,1
5P30AG015281-28-7339,0,0,0,0,0,0,0,1
5P30AG059300-08-7331,0,0,0,0,0,0,1,0
5P30AG034532-17-9222,0,0,0,0,0,0,1,0
5P30AG072976-05-9793,0,0,0,0,0,0,1,0
5P30AG072976-05-9794,0,0,0,0,0,0,1,0
5P30AG072976-05-9795,0,0,0,0,0,0,1,0
5U19AG056278-09-6015,0,0,0,0,0,0,1,0
5U19AG074866-04-6589,0,0,0,0,0,0,1,0
5U19AG074866-04-6591,0,0,0,0,0,0,1,0
5U19AG078109-04-9894,0,0,0,0,0,0,1,0
5U54AG075934-05-5520,0,0,0,0,0,0,1,0
5U54AG075932-05-7353,0,0,0,0,0,0,1,0
5U54AG075932-05-5468,0,0,0,0,0,0,1,0
5U54AG075932-05-5469,0,0,0,0,0,0,1,0
5U54AG054349-09-9673,0,0,0,0,0,0,1,0
5U19AG078105-03-5024,0,1,0,0,0,0,0,0
5U19AG078105-03-5027,0,1,0,0,0,0,0,0
5U19AG074862-03-8323,0,0,0,0,0,0,1,0
5P01AG084497-02-6718,1,0,0,0,0,0,0,0
5P01AG084497-02-6720,1,0,0,0,0,0,0,0
5P01AG051443-08-6708,0,0,0,0,0,0,1,0
5P01AG051443-08-6709,0,0,0,0,0,0,1,0
5P01AG051443-08-6710,0,0,0,0,0,0,1,0
5P01AG051443-08-6713,1,0,0,0,0,0,0,0
2P30AG024824-21-9693,0,0,0,0,0,0,1,0
2P30AG024824-21-9698,0,0,0,0,0,0,1,0
2P30AG024824-21-9699,0,0,0,0,0,0,0,1
2P30AG028741-16-5151,0,0,0,0,0,0,1,0
2P30AG044271-11-5194,0,0,0,0,0,0,1,0
2P30AG044271-11-5197,0,0,0,0,0,0,1,0
2U54AG063546-06A1-5317,0,0,0,0,0,0,1,0
2U54AG063546-06A1-5322,0,1,0,0,0,0,0,0
2P30AG066582-06-7286,0,0,0,0,0,0,1,0
2P30AG066582-06-7287,0,0,0,0,0,0,1,0
2P30AG012846-31-7580,0,0,0,0,0,0,1,0
2P30AG012846-31-7582,0,0,0,0,0,0,1,0
1P30AG097132-01-7931,0,0,0,0,0,0,1,0
2P30AG017266-26-7943,0,0,0,0,0,0,1,0
2P30AG066615-06-8034,0,0,0,0,0,0,1,0
1P30AG097158-01-8060,0,0,0,0,0,0,1,0
2P30AG012810-31-8072,0,0,0,0,0,0,1,0
2P30AG012810-31-8073,0,0,0,0,0,0,0,1
2U19AG063893-06,0,0,0,0,0,1,0,0
5U19AG051426-09,0,0,0,0,0,1,1,0
5U24AG074855-05,0,0,0,0,0,0,1,0
5U19AG074862-03,0,0,0,0,0,0,1,0
5U19AG076581-03-5460,0,0,0,0,0,0,1,0
5U01AG081230-03,0,0,0,0,0,1,0,0
1U01AG098577-01,0,0,0,0,0,0,1,0
3U24AG061340-07S2,0,0,0,0,0,0,1,0
3U19AG074865-04S3,0,0,0,0,0,0,1,0
3U01AG084545-02S1,0,0,0,0,0,1,1,0
3U19AG079774-03S2,0,0,0,0,0,1,0,0
5UH3AG064704-05,0,0,0,0,0,1,0,0
5R25AG086126-02,0,0,0,0,0,0,0,1
5R01AG068141-05,0,1,0,0,0,1,0,0
5R01AG083423-02,0,0,1,0,0,0,0,0
5R01AG080142-03,1,0,0,0,0,0,0,0
5T32AG000096-42,0,0,0,0,0,0,0,1
5R01AG080925-04,1,0,0,0,0,0,0,0
5R01AG085479-02,0,1,0,0,0,1,0,0
5R37AG049395-09,1,0,0,0,0,0,0,0
5R01AG077949-04,0,1,0,0,0,1,0,0
5R33AG067083-04,0,0,0,0,1,0,0,0
5K01AG086665-02,0,1,0,0,0,0,0,0
5R01AG078132-04,1,0,0,0,0,0,0,0
5R01AG076525-04,0,1,0,1,0,0,0,0
5R01AG075897-04,1,0,0,0,0,0,0,0
5R01AG080017-02,0,0,0,0,1,0,0,0
5R01AG076586-03,0,0,0,0,0,0,0,0
5R01AG075788-04,0,0,1,0,0,0,0,0
5R01AG077569-03,0,1,0,1,0,0,0,0
5R01AG075719-04,0,0,0,0,0,1,0,0
5R01AG077534-03,0,0,0,0,0,0,0,0
5R01AG082016-02,0,0,0,0,1,1,0,0
5R01AG079914-03,0,0,0,0,0,1,0,0
5R01AG066768-05,1,0,0,0,0,0,0,0
5R01AG081252-03,1,0,0,0,0,0,0,0
5R01AG076499-03,0,1,0,0,0,0,0,0
5R01AG070988-05,0,0,1,0,0,0,0,0
5R01AG054159-08,0,0,0,0,0,1,0,0
5R01AG080016-03,0,0,0,1,0,0,0,0
5R01AG067598-05,1,0,0,0,0,0,0,0
5R01AG079193-03,1,0,0,0,0,0,0,0
5R01AG057525-08,1,0,0,0,0,0,0,0
5R01AG070257-05,0,0,0,0,0,0,0,0
5R01AG072448-04,0,0,0,0,0,1,0,0
5R01AG069232-04,1,0,0,0,0,0,0,0
5R01AG079257-03,1,0,0,0,0,0,0,0
5R01AG085587-02,0,0,1,0,0,0,0,0
5R01AG071528-04,0,0,1,0,0,0,0,0
5R01AG081840-03,1,0,0,0,0,0,0,0
5R01AG077002-04,1,0,0,0,0,0,0,0
5P01AG071746-04,1,0,0,0,0,0,0,0
5R01AG076154-04,1,0,0,0,0,0,0,0
5R01AG071173-04,1,0,0,0,0,0,0,0
5R01AG058854-05,0,0,0,0,0,1,0,0
5F30AG079497-03,1,0,0,0,0,0,0,0
5R01AG080438-03,0,0,0,0,0,1,0,0
5R01AG080924-03,1,0,0,0,0,0,0,0
5R01AG071729-04,0,0,0,1,0,1,0,0
5R01AG071725-04,0,0,1,0,0,0,0,0
5R01AG085299-02,0,0,0,0,1,0,0,0
5R01AG069900-05,0,0,0,1,0,0,0,0
5R01AG080104-03,0,0,0,0,1,0,0,0
5R01AG067103-05,0,0,1,0,0,0,0,0
5R01AG070146-05,0,0,0,0,1,0,0,0
5R00AG068303-04,1,0,0,1,0,0,0,0
5R01AG081283-02,1,0,0,0,0,0,0,0
5R01AG079859-03,0,0,0,1,0,0,0,0
5R01AG074339-04,0,0,0,0,0,1,0,0
5R01AG072613-04,0,1,0,0,0,0,0,0
5R01AG081928-03,0,0,0,0,1,0,0,0
5R01AG082328-02,1,0,0,0,0,0,0,0
5U01AG086158-02,1,0,0,0,0,0,0,0
5R01AG068034-03,0,0,0,1,0,0,0,0
5K23AG080152-03,0,1,0,0,0,0,0,0
5K07AG073468-05,0,0,0,0,0,0,1,0
5R01AG079234-04,1,0,0,0,0,0,0,0
5R01AG079289-04,0,0,0,0,0,1,0,0
5R01AG086399-02,0,0,1,0,0,0,1,0
5K07AG072124-05,0,0,0,0,0,0,1,0
5R01AG079216-04,0,1,0,0,0,1,0,0
5R01AG074245-05,0,1,0,0,1,0,0,0
5R01AG083832-02,0,0,0,0,1,0,0,0
5R01AG083039-03,0,0,1,0,0,0,0,0
5R00AG075179-04,1,0,0,0,0,0,0,0
5R01AG078859-04,1,0,0,0,0,0,0,0
5R01AG076541-04,0,1,0,1,0,0,0,0
5R01AG073599-05,1,0,0,0,0,0,0,0
5R01AG071820-05,1,0,0,0,0,0,0,0
5R01AG076917-04,1,0,0,0,0,0,0,0
5R01AG081356-02,0,0,0,1,0,0,0,0
5R01AG083828-03,0,1,0,0,0,0,0,0
5R00AG068602-05,1,0,0,0,0,0,0,0
5U01AG045844-12,0,0,0,1,0,0,0,0
5R01AG075834-04,0,0,0,1,0,0,0,0
5R01AG076489-04,0,1,0,1,0,0,0,0
5K99AG086583-02,1,0,0,0,0,0,0,0
5R01AG075862-05,1,0,0,0,0,0,0,0
